row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,Triệu VND,Triệu VND,,
Tiền gửi tại các TCTD khác,Tiền gửi tại các TCTD khác,Tiền gửi tại các TCTD khác,203.466.918,112.042.988,203466918.0,112042988.0
Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,98.489.246,11.048.869,98489246.0,11048869.0
- Bằng VND,- Bằng VND,- Bằng VND,64.074.684,2.367.354,64074684.0,2367354.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,34.414.562,8.681.515,34414562.0,8681515.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,104.977.672,100.994.119,104977672.0,100994119.0
- Bằng VND,- Bằng VND,- Bằng VND,72.034.932,86.967.309,72034932.0,86967309.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,32.942.740,14.026.810,32942740.0,14026810.0
Cho vay các TCTD khác,Cho vay các TCTD khác,Cho vay các TCTD khác,17.795.874,24.026.575,17795874.0,24026575.0
Cho vay các TCTD khác bằng VND,Cho vay các TCTD khác bằng VND,Cho vay các TCTD khác bằng VND,17.345.604,23.757.391,17345604.0,23757391.0
"Trong đó: chiết khấu, tái chiết khấu","Trong đó: chiết khấu, tái chiết khấu","Trong đó: chiết khấu, tái chiết khấu",-,4.581.876,,4581876.0
Cho vay các TCTD khác bằng ngoại tệ,Cho vay các TCTD khác bằng ngoại tệ,Cho vay các TCTD khác bằng ngoại tệ,450.270,269.184,450270.0,269184.0
Dự phòng rủi ro tiên gửi và cho vay các TCTD khác,Dự phòng rủi ro tiên gửi và cho vay các TCTD khác,Dự phòng rủi ro tiên gửi và cho vay các TCTD khác,(84.994),(129.334),-84994.0,-129334.0
,,,221.177.798,135.940.229,221177798.0,135940229.0
