row_label_raw,row_label_full,col_0,Dự phòng cụ thể,Dự phòng chung,Tổng cộng,numeric__Dự phòng cụ thể,numeric__Dự phòng chung,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,19.005.296,10.098.422,29.103.718,19005296.0,10098422.0,29103718.0
Trích lập dự phòng rủi ro trong năm,Trích lập dự phòng rủi ro trong năm,Trích lập dự phòng rủi ro trong năm,22.824.819,1.235.006,24.059.825,22824819.0,1235006.0,24059825.0
Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,(14.823.169),-,(14.823.169),-14823169.0,,-14823169.0
(Giảm) khác trong năm,(Giảm) khác trong năm,(Giảm) khác trong năm,(102.573),(11.910),(114.483),-102573.0,-11910.0,-114483.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,26.904.373,11.321.518,38.225.891,26904373.0,11321518.0,38225891.0
