row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu VND,%,Triệu VND,%,,,,
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,56.979.969,"3,87",53.365.035,"3,87",56979969.0,3.87,53365035.0,3.87
Công ty trách nhiệm hữu hạn 1 thành viên do nhà nước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn 1 thành viên do nhà nước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn 1 thành viên do nhà nước sở hữu 100% vốn điều lệ,84.570.460,"5,74",92.060.307,"6,67",84570460.0,5.74,92060307.0,6.67
Công ty trách nhiệm hữu hạn 2 thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc nhà Nước giữ quyền chi phối,Công ty trách nhiệm hữu hạn 2 thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc nhà Nước giữ quyền chi phối,Công ty trách nhiệm hữu hạn 2 thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc nhà Nước giữ quyền chi phối,2.745.804,"0,19",931.747,"0,07",2745804.0,0.19,931747.0,0.07
Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,78.110.805,"5,30",84.815.573,"6,14",78110805.0,5.3,84815573.0,6.14
Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong Điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong Điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong Điều lệ của công ty,72.043.217,"4,89",59.950.497,"4,34",72043217.0,4.89,59950497.0,4.34
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,121.014.305,"8,21",102.789.072,"7,45",121014305.0,8.21,102789072.0,7.45
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,369.103,"0,03",441.142,"0,03",369103.0,0.03,441142.0,0.03
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,3.075.126,"0,21",3.075.874,"0,22",3075126.0,0.21,3075874.0,0.22
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,87.113.325,"5,91",89.152.871,"6,46",87113325.0,5.91,89152871.0,6.46
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,948.000,"0,06",600.806,"0,04",948000.0,0.06,600806.0,0.04
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",756.784.611,"51,36",691.832.152,"50,12",756784611.0,51.36,691832152.0,50.12
"Đơn vị hành chính sự nghiệp, đắng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, đắng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, đắng, đoàn thể và hiệp hội",47.926.155,"3,25",42.129.024,"3,05",47926155.0,3.25,42129024.0,3.05
Tiền gửi của các đối tượng khác,Tiền gửi của các đối tượng khác,Tiền gửi của các đối tượng khác,161.917.270,"10,98",159.253.699,"11,54",161917270.0,10.98,159253699.0,11.54
,,,1.473.598.150,"100,00",1.380.397.799,"100,00",1473598150.0,100.0,1380397799.0,100.0
