row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,Triệu VND,Triệu VND,,
Thu nhập lãi tiền gửi,Thu nhập lãi tiền gửi,Thu nhập lãi tiền gửi,3.855.881,2.161.091,3855881.0,2161091.0
Thu nhập lãi cho vay khách hàng,Thu nhập lãi cho vay khách hàng,Thu nhập lãi cho vay khách hàng,106.886.620,90.269.315,106886620.0,90269315.0
"Thu lãi từ kinh doanh, đầu tư chứng khoán Nợ","Thu lãi từ kinh doanh, đầu tư chứng khoán Nợ","Thu lãi từ kinh doanh, đầu tư chứng khoán Nợ",7.726.795,6.355.894,7726795.0,6355894.0
- Thu lãi từ chứng khoán kinh doanh,- Thu lãi từ chứng khoán kinh doanh,- Thu lãi từ chứng khoán kinh doanh,69.856,173.404,69856.0,173404.0
- Thu lãi từ chứng khoán đầu tư,- Thu lãi từ chứng khoán đầu tư,- Thu lãi từ chứng khoán đầu tư,7.656.939,6.182.490,7656939.0,6182490.0
Thu từ nghiệp vụ bảo lãnh,Thu từ nghiệp vụ bảo lãnh,Thu từ nghiệp vụ bảo lãnh,2.009.839,1.931.339,2009839.0,1931339.0
Thu nhập lãi cho thuê tài chính,Thu nhập lãi cho thuê tài chính,Thu nhập lãi cho thuê tài chính,247.583,181.066,247583.0,181066.0
Thu khác từ hoạt động tín dụng,Thu khác từ hoạt động tín dụng,Thu khác từ hoạt động tín dụng,384.001,109.203,384001.0,109203.0
,,,121.110.719,101.007.908,121110719.0,101007908.0
