row_label_raw,row_label_full,Chỉ tiêu,Năm 2022,Năm 2021,Tăng trưởng,numeric__Năm 2022,numeric__Năm 2021,numeric__Tăng trưởng
LNST riêng lẻ,LNST riêng lẻ,LNST riêng lẻ,18.063.825,10.072.391,"79,34%",18063825.0,10072391.0,0.7934
LNST hợp nhất,LNST hợp nhất,LNST hợp nhất,18.420.014,10.841.271,"69,91%",18420014.0,10841271.0,0.6990999999999999
