row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu VND,%,Triệu VND,%,,,,
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,10.530.565,"0,69",26.797.803,"1,98",10530565.0,0.69,26797803.0,1.98
Công ty TNHH trên một thành viên với vốn Nhà nước trên 50%,Công ty TNHH trên một thành viên với vốn Nhà nước trên 50%,Công ty TNHH trên một thành viên với vốn Nhà nước trên 50%,20.987.076,"1,38",3.327.629,"0,25",20987076.0,1.38,3327629.0,0.25
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,326.924.420,"21,48",320.687.656,"23,67",326924420.0,21.48,320687656.0,23.67
Công ty cổ phần vốn Nhà nước trên 50%,Công ty cổ phần vốn Nhà nước trên 50%,Công ty cổ phần vốn Nhà nước trên 50%,53.044.935,"3,48",52.977.276,"3,91",53044935.0,3.48,52977276.0,3.91
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,405.795.331,"26,66",377.780.022,"27,89",405795331.0,26.66,377780022.0,27.89
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,989,"0,00",2.268,"0,00",989.0,0.0,2268.0,0.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,29.616.092,"1,95",24.738.699,"1,83",29616092.0,1.95,24738699.0,1.83
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,1.020.116,"0,07",879.617,"0,06",1020116.0,0.07,879617.0,0.06
"Doanh nghiệp tư nhân, cá nhân","Doanh nghiệp tư nhân, cá nhân","Doanh nghiệp tư nhân, cá nhân",673.460.232,"44,24",546.722.445,"40,36",673460232.0,44.24,546722445.0,40.36
"Đơn vị hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội",841.958,"0,05",719.228,"0,05",841958.0,0.05,719228.0,0.05
,,,1.522.221.714,"100,00",1.354.632.643,"100,00",1522221714.0,100.0,1354632643.0,100.0
