row_label_raw,row_label_full,"I. Tổng số cán bộ, nhân viên bình quân trong năm (người)",Năm nay > 27.869,Năm trước > 27.142,numeric__Năm nay > 27.869,numeric__Năm trước > 27.142
"II. Thu nhập của cán bộ, nhân viên (triệu đồng)","II. Thu nhập của cán bộ, nhân viên (triệu đồng)","II. Thu nhập của cán bộ, nhân viên (triệu đồng)",,,,
1. Tổng thu nhập,"II. Thu nhập của cán bộ, nhân viên (triệu đồng) > 1. Tổng thu nhập",1. Tổng thu nhập,10.338.161,9.243.748,10338161.0,9243748.0
2. Thu nhập bình quân tháng (triệu đồng/người),"II. Thu nhập của cán bộ, nhân viên (triệu đồng) > 2. Thu nhập bình quân tháng (triệu đồng/người)",2. Thu nhập bình quân tháng (triệu đồng/người),"30,91","28,38",30.91,28.38
