row_label_raw,row_label_full,col_0,Tài sản,Công nợ,Giá trị thuần,numeric__Tài sản,numeric__Công nợ,numeric__Giá trị thuần
,,,Triệu VND,Triệu VND,Triệu VND,,,
Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,63.998.176,(63.822.927),175.249,63998176.0,-63822927.0,175249.0
Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,11.839.356,(11.810.569),28.787,11839356.0,-11810569.0,28787.0
Giao dịch hoán đối tiền tệ,Giao dịch hoán đối tiền tệ,Giao dịch hoán đối tiền tệ,52.158.820,(52.012.358),146.462,52158820.0,-52012358.0,146462.0
Công cụ tài chính phải sinh khác,Công cụ tài chính phải sinh khác,Công cụ tài chính phải sinh khác,1.259.130,(1.242.097),17.033,1259130.0,-1242097.0,17033.0
Hoán đối lãi suất,Hoán đối lãi suất,Hoán đối lãi suất,1.259.130,(1.242.097),17.033,1259130.0,-1242097.0,17033.0
,,,65.257.306,(65.065.024),192.282,65257306.0,-65065024.0,192282.0
