row_label_raw,row_label_full,col_0,Dự phòng chung,Dự phòng cụ thể,Tổng cộng,numeric__Dự phòng chung,numeric__Dự phòng cụ thể,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư tại ngày 01/01/2021(Hoàn nhập) dự phòng trong năm 2021,Số dư tại ngày 01/01/2021(Hoàn nhập) dự phòng trong năm 2021,Số dư tại ngày 01/01/2021(Hoàn nhập) dự phòng trong năm 2021,137.802(9.479),1.025(14),138.827(9.493),,,
Số dư tại ngày 31/12/2021(Hoàn nhập)/Trích lập dự phòng trong năm 2022,Số dư tại ngày 01/01/2021(Hoàn nhập) dự phòng trong năm 2021 > Số dư tại ngày 31/12/2021(Hoàn nhập)/Trích lập dự phòng trong năm 2022,Số dư tại ngày 31/12/2021(Hoàn nhập)/Trích lập dự phòng trong năm 2022,128.323(44.372),1.01132,129.334(44.340),,101132.0,
Số dư tại ngày 31/12/2022,Số dư tại ngày 01/01/2021(Hoàn nhập) dự phòng trong năm 2021 > Số dư tại ngày 31/12/2022,Số dư tại ngày 31/12/2022,83.951,1.043,84.994,83951.0,1043.0,84994.0
