row_label_raw,row_label_full,Thuế thu nhập hoãn lại phát sinh liên quan đến việc đánh giá tài sản theo giá trị hợp lý từ thời điểm hợp nhất kinh doanh đối với Công ty Cổ phần Phát triển Đô thị Sài Gòn Tây Bắc > Thuế thu nhập hoãn lại phát sinh liên quan đến việc đánh giá tài sản theo giá trị hợp lý từ thời điểm hợp nhất kinh doanh đối với Công ty Cổ phần Khu Công nghiệp Sài Gòn - Hải Phòng,109.109.639.473 > 457.334.950,124.672.419.511 > 457.334.950,(15.562.780.038) > -,(21.234.791.017) > -,numeric__109.109.639.473 > 457.334.950,numeric__124.672.419.511 > 457.334.950,numeric__(15.562.780.038) > -,numeric__(21.234.791.017) > -
Thuế thu nhập hoãn lại phát sinh liên quan đến việc phân bổ thu nhập chịu thuế từ việc cho thuê đất và hạ tầng tại các khu công nghiệp theo thời gian,Thuế thu nhập hoãn lại phát sinh liên quan đến việc phân bổ thu nhập chịu thuế từ việc cho thuê đất và hạ tầng tại các khu công nghiệp theo thời gian,Thuế thu nhập hoãn lại phát sinh liên quan đến việc phân bổ thu nhập chịu thuế từ việc cho thuê đất và hạ tầng tại các khu công nghiệp theo thời gian,796.037.988.090,809.346.258.415,(13.308.270.325),178.972.627.099,796037988090.0,809346258415.0,-13308270325.0,178972627099.0
,,,905.604.962.513,934.476.012.876,,,905604962513.0,934476012876.0,,
