row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
"Dự án tại 84A Hùng Vương, Đà Nẵng (i)","Dự án tại 84A Hùng Vương, Đà Nẵng (i)","Dự án tại 84A Hùng Vương, Đà Nẵng (i)",744.491.019.748,741.024.270.809,744491019748.0,741024270809.0
Hệ thống cấp nước và xử lý nước thải thuộc Khu công nghiệp Nam Sơn Hạp Lĩnh (ii),Hệ thống cấp nước và xử lý nước thải thuộc Khu công nghiệp Nam Sơn Hạp Lĩnh (ii),Hệ thống cấp nước và xử lý nước thải thuộc Khu công nghiệp Nam Sơn Hạp Lĩnh (ii),110.470.318.853,78.851.668.712,110470318853.0,78851668712.0
Khu ngoại giao đoàn Hà Nội (iii),Khu ngoại giao đoàn Hà Nội (iii),Khu ngoại giao đoàn Hà Nội (iii),106.555.116.818,106.555.116.818,106555116818.0,106555116818.0
Nhà máy nước thải giai đoạn 3 thuộc Khu công nghiệp Quang Châu,Nhà máy nước thải giai đoạn 3 thuộc Khu công nghiệp Quang Châu,Nhà máy nước thải giai đoạn 3 thuộc Khu công nghiệp Quang Châu,58.361.116.901,21.940.385.662,58361116901.0,21940385662.0
Dự án nhà máy Chế tạo Quảng Yên,Dự án nhà máy Chế tạo Quảng Yên,Dự án nhà máy Chế tạo Quảng Yên,41.559.184.000,-,41559184000.0,
Nhà máy cấp nước sạch thuộc Khu công nghiệp Tràng Duệ và Khu công nghiệp Quang Châu,Nhà máy cấp nước sạch thuộc Khu công nghiệp Tràng Duệ và Khu công nghiệp Quang Châu,Nhà máy cấp nước sạch thuộc Khu công nghiệp Tràng Duệ và Khu công nghiệp Quang Châu,33.443.466.670,84.158.763.028,33443466670.0,84158763028.0
Khu công nghiệp Quế Võ mở rộng,Khu công nghiệp Quế Võ mở rộng,Khu công nghiệp Quế Võ mở rộng,27.761.295.851,-,27761295851.0,
Dự án nhà máy Điện tử Quảng Yên,Dự án nhà máy Điện tử Quảng Yên,Dự án nhà máy Điện tử Quảng Yên,27.266.787.029,-,27266787029.0,
Chi phí xây dựng cơ bản dở dang khác,Chi phí xây dựng cơ bản dở dang khác,Chi phí xây dựng cơ bản dở dang khác,19.889.679.944,41.929.891.436,19889679944.0,41929891436.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.169.797.985.814,1.074.460.096.465,1169797985814.0,1074460096465.0
