row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Công ty Cổ phần Đầu tưVinatex - Tân Tạo,Công ty Cổ phần Đầu tưVinatex - Tân Tạo,Công ty Cổ phần Đầu tưVinatex - Tân Tạo,Thu hồi gốc cho vayLãi cho vayCho vay,80.000.000.0006.849.315.068-,30.000.000.000530.410.959110.000.000.000,,,3.000000000053041e+31
Công ty TNHH SaigontelLong An,Công ty TNHH SaigontelLong An,Công ty TNHH SaigontelLong An,Cho vayLãi cho vayLãi vay phải trảThu hồi gốc cho vayNhận gốc vay,104.500.000.0005.195.527.9701.124.999.994-,17.542.660.000193.987.980912.328.7671.000.000.000112.500.000.000,,,1.7542660000193989e+50
Công ty Cổ phần Đầu tư Khu công nghiệp Lê Minh Xuân 2,Công ty Cổ phần Đầu tư Khu công nghiệp Lê Minh Xuân 2,Công ty Cổ phần Đầu tư Khu công nghiệp Lê Minh Xuân 2,Lãi cho vayGớp vốnCho vay,169.068.493-,14.904.109583.000.000.0001.700.000.000,,,1.4904109583e+29
Công ty Cổ phần Đầu tưSài Gòn - Đà Nẵng,Công ty Cổ phần Đầu tưSài Gòn - Đà Nẵng,Công ty Cổ phần Đầu tưSài Gòn - Đà Nẵng,Cho vayLãi cho vayLãi vay phải trảNhận gốc vay,100.000.000.00011.139.960.354936.000.001-,85.000.000.0001.418.219.17810.783.5627.800.000.000,,,8.500000000014182e+38
Công ty Cổ phần Đầu tư và Phát triển Hạ tầng Khu công nghệ cao Sài Gòn,Công ty Cổ phần Đầu tư và Phát triển Hạ tầng Khu công nghệ cao Sài Gòn,Công ty Cổ phần Đầu tư và Phát triển Hạ tầng Khu công nghệ cao Sài Gòn,Lãi đi vay,36.000.000,981.879.723,,36000000.0,981879723.0
