row_label_raw,row_label_full,col_0,2015,2014,numeric__2015,numeric__2014
,,,VND,VND,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,479.511.590.176,531.262.467.013,479511590176.0,531262467013.0
Thay đổi do mua/bán các khoản đầu tư,Thay đổi do mua/bán các khoản đầu tư,Thay đổi do mua/bán các khoản đầu tư,(5.045.072.663),29.426.799.948,-5045072663.0,29426799948.0
Phân bổ vào chi phí trong năm,Phân bổ vào chi phí trong năm,Phân bổ vào chi phí trong năm,(81.022.612.583),(81.177.676.785),-81022612583.0,-81177676785.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,393.443.904.930,479.511.590.176,393443904930.0,479511590176.0
