row_label_raw,row_label_full,col_0,Năm 2015,Năm 2014(Trình bày lại),numeric__Năm 2015,numeric__Năm 2014(Trình bày lại)
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",5.609.958.313.533,6.357.731.532.675,5609958313533.0,6357731532675.0
Chi phí mua khí từ các chủ mỏ,Chi phí mua khí từ các chủ mỏ,Chi phí mua khí từ các chủ mỏ,25.479.196.460.357,21.138.087.027.545,25479196460357.0,21138087027545.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,1.070.979.363.468,887.381.515.719,1070979363468.0,887381515719.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,3.108.201.526.816,3.466.010.979.635,3108201526816.0,3466010979635.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,2.923.793.021.964,2.909.660.356.101,2923793021964.0,2909660356101.0
Chi phí khác,Chi phí khác,Chi phí khác,1.039.090.125.353,1.466.882.908.605,1039090125353.0,1466882908605.0
,,,39.231.218.811.491,36.225.754.320.280,39231218811491.0,36225754320280.0
