row_label_raw,row_label_full,Cam kết mua hàng,Sản lượng cam kết,Thời gian cam kết,numeric__Sản lượng cam kết,numeric__Thời gian cam kết
Cam kết mua khí từ chủ khí Lô 06.1,Cam kết mua khí từ chủ khí Lô 06.1,Cam kết mua khí từ chủ khí Lô 06.1,"Tối thiểu là 2,7 tỷ \( m^{3} \)/năm",Đến hết giai đoạn bình ổn của Lô 06.1,,
Cam kết mua khí từ chủ khí Lô 11.2,Cam kết mua khí từ chủ khí Lô 11.2,Cam kết mua khí từ chủ khí Lô 11.2,"Tối thiểu là 1,216 tỷ \( m^{3} \)/năm",Đến hết giai đoạn bình ổn của Lô 11.2,,
Cam kết mua khí từ chủ khí Lô 05.3 và 05.2,Cam kết mua khí từ chủ khí Lô 05.3 và 05.2,Cam kết mua khí từ chủ khí Lô 05.3 và 05.2,"Tối thiểu 1,3 tỷ \( m^{3} \)/năm",Đến hết giai đoạn bình ổn của Lô 05-2 và Lô 05-3,,
Cam kết mua khí từ chủ khí Lô 102 và 106,Cam kết mua khí từ chủ khí Lô 102 và 106,Cam kết mua khí từ chủ khí Lô 102 và 106,Tối thiểu 204 triệu \( m^{3} \)/năm,Đến hết giai đoạn bình ổn của Lô 102 và Lô 106,,
