row_label_raw,row_label_full,col_0,Năm 2015,Năm 2014(Trình bày lại),numeric__Năm 2015,numeric__Năm 2014(Trình bày lại)
,,,VND,VND,,
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,192.515.313.041,365.715.353.306,192515313041.0,365715353306.0
Lỗ chênh lệch tỷ giá đã thực hiện,Lỗ chênh lệch tỷ giá đã thực hiện,Lỗ chênh lệch tỷ giá đã thực hiện,42.807.717.374,71.388.656.303,42807717374.0,71388656303.0
Lỗ chênh lệch tỷ giá chưa thực hiện,Lỗ chênh lệch tỷ giá chưa thực hiện,Lỗ chênh lệch tỷ giá chưa thực hiện,149.040.082.301,45.706.182.097,149040082301.0,45706182097.0
Lỗ từ bán các khoản đầu tư,Lỗ từ bán các khoản đầu tư,Lỗ từ bán các khoản đầu tư,220.731.737.067,-,220731737067.0,
Chi phí dự phòng giám giá các khoản đầu tư,Chi phí dự phòng giám giá các khoản đầu tư,Chi phí dự phòng giám giá các khoản đầu tư,-,12.725.283.780,,12725283780.0
Lỗ chênh lệch tỷ giá phát sinh trong giai đoạn xây dựng cơ bản,Lỗ chênh lệch tỷ giá phát sinh trong giai đoạn xây dựng cơ bản,Lỗ chênh lệch tỷ giá phát sinh trong giai đoạn xây dựng cơ bản,38.286.628.382,19.143.314.194,38286628382.0,19143314194.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,812.553.534,7.307.733.032,812553534.0,7307733032.0
,,,644.194.031.699,521.986.522.712,644194031699.0,521986522712.0
