row_label_raw,row_label_full,col_0,31/12/2015,31/12/2014(Trình bày lại),numeric__31/12/2015,numeric__31/12/2014(Trình bày lại)
,,,VND,VND,,
Các khoản vay,Các khoản vay,Các khoản vay,6.093.465.970.841,7.574.848.199.434,6093465970841.0,7574848199434.0
Trừ: Tiền và các khoản tương đương tiền,Trừ: Tiền và các khoản tương đương tiền,Trừ: Tiền và các khoản tương đương tiền,17.748.332.404.746,24.080.005.607.944,17748332404746.0,24080005607944.0
Nợ thuần,Nợ thuần,Nợ thuần,-,-,,
Vốn chủ sở hữu,Nợ thuần > Vốn chủ sở hữu,Vốn chủ sở hữu,42.889.062.882.103,37.679.348.560.601,42889062882103.0,37679348560601.0
Tỷ lệ nợ thuần trên vốn chủ sở hữu,Tỷ lệ nợ thuần trên vốn chủ sở hữu,Tỷ lệ nợ thuần trên vốn chủ sở hữu,-,-,,
