row_label_raw,row_label_full,1. Doanh thu bán hàng và cung cấp dịch vụ
2. Các khoản giảm trừ doanh thu,2. Các khoản giảm trừ doanh thu,2. Các khoản giảm trừ doanh thu
3. Giá vốn hàng bán và dịch vụ cung cấp,3. Giá vốn hàng bán và dịch vụ cung cấp,3. Giá vốn hàng bán và dịch vụ cung cấp
4. Doanh thu hoạt động tài chính,4. Doanh thu hoạt động tài chính,4. Doanh thu hoạt động tài chính
5. Chi phí tài chính,5. Chi phí tài chính,5. Chi phí tài chính
6. Chi phí quản lý doanh nghiệp,6. Chi phí quản lý doanh nghiệp,6. Chi phí quản lý doanh nghiệp
7. Thu nhập khác,7. Thu nhập khác,7. Thu nhập khác
8. Chi phí khác,8. Chi phí khác,8. Chi phí khác
9. Chi phí thuế thu nhập doanh nghiệp hiện hành,9. Chi phí thuế thu nhập doanh nghiệp hiện hành,9. Chi phí thuế thu nhập doanh nghiệp hiện hành
10. Lợi nhuận sau thuế thu nhập doanh nghiệp,10. Lợi nhuận sau thuế thu nhập doanh nghiệp,10. Lợi nhuận sau thuế thu nhập doanh nghiệp
11. Lợi nhuận sau thuế của cổ đông của Công ty mẹ,11. Lợi nhuận sau thuế của cổ đông của Công ty mẹ,11. Lợi nhuận sau thuế của cổ đông của Công ty mẹ
12. Lãi cơ bản trên cổ phiếu,12. Lãi cơ bản trên cổ phiếu,12. Lãi cơ bản trên cổ phiếu
