row_label_raw,row_label_full,col_0,Tài sản,Tài sản_1,Công nợ,Công nợ_1,numeric__Tài sản,numeric__Tài sản_1,numeric__Công nợ,numeric__Công nợ_1
,,,31/12/2015,31/12/2014,31/12/2015,31/12/2014,,,,
,,,VND,VND,VND,VND,,,,
Đô la Mỹ (USD),Đô la Mỹ (USD),Đô la Mỹ (USD),369.792.897.262,695.266.703.611,3.850.368.979.871,4.942.458.703.098,369792897262.0,695266703611.0,3850368979871.0,4942458703098.0
Euro (EUR),Euro (EUR),Euro (EUR),34.709.374,38.090.506,78.000,101.021.458,34709374.0,38090506.0,78000.0,101021458.0
