row_label_raw,row_label_full,col_0,31/12/2015,31/12/2014,numeric__31/12/2015,numeric__31/12/2014
,,,VND,VND,,
Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,1.032.304.987.112,1.226.312.153.906,1032304987112.0,1226312153906.0
Tập đoàn Dầu khí Việt Nam,Tập đoàn Dầu khí Việt Nam,Tập đoàn Dầu khí Việt Nam,322.091.491.561,308.460.902.893,322091491561.0,308460902893.0
Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP,Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP,Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP,132.509.629.764,200.690.469.994,132509629764.0,200690469994.0
Tổng Công ty Cổ phần Vận tải Dầu khí,Tổng Công ty Cổ phần Vận tải Dầu khí,Tổng Công ty Cổ phần Vận tải Dầu khí,121.510.807.698,233.458.019.351,121510807698.0,233458019351.0
Tổng Công ty Tu vấn Thiết kế Dầu khí - CTCP,Tổng Công ty Tu vấn Thiết kế Dầu khí - CTCP,Tổng Công ty Tu vấn Thiết kế Dầu khí - CTCP,81.988.510.881,80.028.971.769,81988510881.0,80028971769.0
Công ty Cổ phần Hoá dầu và Xơ sợi Dầu khí,Công ty Cổ phần Hoá dầu và Xơ sợi Dầu khí,Công ty Cổ phần Hoá dầu và Xơ sợi Dầu khí,47.089.648.144,48.796.489.971,47089648144.0,48796489971.0
Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,106.251.863.521,99.135.901.788,106251863521.0,99135901788.0
Công ty Cổ phần Đầu tư Phát triển Gas Đô thị,Công ty Cổ phần Đầu tư Phát triển Gas Đô thị,Công ty Cổ phần Đầu tư Phát triển Gas Đô thị,112.582.377.609,111.773.115.576,112582377609.0,111773115576.0
Tổng Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí,Tổng Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí,Tổng Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí,1.515.529.968,60.718.384.026,1515529968.0,60718384026.0
Liên doanh Việt Nga VietsovPetro,Liên doanh Việt Nga VietsovPetro,Liên doanh Việt Nga VietsovPetro,1.429.590.830,44.574.591.765,1429590830.0,44574591765.0
Tổng Công ty Dầu Việt Nam,Tổng Công ty Dầu Việt Nam,Tổng Công ty Dầu Việt Nam,105.335.537.136,38.675.306.773,105335537136.0,38675306773.0
Phải thu khác,Phải thu khác,Phải thu khác,980.053.021.177,50.000.000.000,980053021177.0,50000000000.0
Tổng Công ty Điện lực Dầu khí Việt Nam,Tổng Công ty Điện lực Dầu khí Việt Nam,Tổng Công ty Điện lực Dầu khí Việt Nam,930.053.021.177,-,930053021177.0,
Công ty Cổ phần Phát triển Đô thị Dầu khí,Công ty Cổ phần Phát triển Đô thị Dầu khí,Công ty Cổ phần Phát triển Đô thị Dầu khí,50.000.000.000,50.000.000.000,50000000000.0,50000000000.0
Các khoản phải trả người bán,Các khoản phải trả người bán,Các khoản phải trả người bán,1.046.819.807.829,631.079.503.766,1046819807829.0,631079503766.0
