row_label_raw,row_label_full,col_0,Năm 2015,Năm 2014(Trình bày lại),numeric__Năm 2015,numeric__Năm 2014(Trình bày lại)
,,,VND,VND,,
Lợi nhuận trước thuế,Lợi nhuận trước thuế,Lợi nhuận trước thuế,11.198.634.580.207,17.979.330.883.171,11198634580207.0,17979330883171.0
Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,2.378.039.202.544,3.650.242.219.392,2378039202544.0,3650242219392.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Tổng Công ty khí Việt Nam - Công ty Cổ phần,Trong đó: > Tổng Công ty khí Việt Nam - Công ty Cổ phần,Tổng Công ty khí Việt Nam - Công ty Cổ phần,2.200.332.046.441,3.479.585.353.081,2200332046441.0,3479585353081.0
Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Nam,Trong đó: > Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Nam,Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Nam,60.303.689.565,67.507.327.467,60303689565.0,67507327467.0
Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Bắc,Trong đó: > Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Bắc,Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Bắc,4.162.388.421,3.679.383.916,4162388421.0,3679383916.0
Công ty Cổ phần Phân phối Khí thấp áp Dầu khí Việt Nam,Trong đó: > Công ty Cổ phần Phân phối Khí thấp áp Dầu khí Việt Nam,Công ty Cổ phần Phân phối Khí thấp áp Dầu khí Việt Nam,70.033.783.000,48.315.161.882,70033783000.0,48315161882.0
Công ty Cổ phần Bọc ống Dầu khí Việt Nam,Trong đó: > Công ty Cổ phần Bọc ống Dầu khí Việt Nam,Công ty Cổ phần Bọc ống Dầu khí Việt Nam,43.207.295.117,51.154.993.046,43207295117.0,51154993046.0
