row_label_raw,row_label_full,col_0,Năm 2015,Năm 2014(Trình bày lại),numeric__Năm 2015,numeric__Năm 2014(Trình bày lại)
,,,VND,VND,,
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",1.059.477.688.242,1.098.105.324.764,1059477688242.0,1098105324764.0
Lãi chênh lệch tỷ giá đã thực hiện,Lãi chênh lệch tỷ giá đã thực hiện,Lãi chênh lệch tỷ giá đã thực hiện,37.062.408.041,51.283.251.124,37062408041.0,51283251124.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",-,19.038.254.754,,19038254754.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,6.245.153,328.211.437,6245153.0,328211437.0
,,,1.096.546.341.436,1.168.755.042.079,1096546341436.0,1168755042079.0
