row_label_raw,row_label_full,col_0,Năm 2015,Năm 2014(Trình bày lại),numeric__Năm 2015,numeric__Năm 2014(Trình bày lại)
,,,VND,VND,,
Giá vốn bán khí khô,Giá vốn bán khí khô,Giá vốn bán khí khô,30.846.927.650.051,26.791.720.753.055,30846927650051.0,26791720753055.0
Giá vốn bán LPG,Giá vốn bán LPG,Giá vốn bán LPG,17.662.258.665.626,23.259.188.817.629,17662258665626.0,23259188817629.0
Giá vốn vận chuyển khí,Giá vốn vận chuyển khí,Giá vốn vận chuyển khí,1.507.321.685.420,1.479.478.096.442,1507321685420.0,1479478096442.0
Giá vốn bán condensate,Giá vốn bán condensate,Giá vốn bán condensate,242.830.349.998,421.802.653.676,242830349998.0,421802653676.0
Giá vốn cho thuê tòa nhà PVGAS Tower,Giá vốn cho thuê tòa nhà PVGAS Tower,Giá vốn cho thuê tòa nhà PVGAS Tower,35.525.623.533,33.339.090.320,35525623533.0,33339090320.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,608.744.843.201,1.246.127.983.440,608744843201.0,1246127983440.0
,,,50.903.608.817.829,53.231.657.394.562,50903608817829.0,53231657394562.0
