row_label_raw,row_label_full,col_0,Thuyết minh,Ngày 31 tháng 12năm 2019VND,Ngày 31 tháng 12năm 2018VND,numeric__Thuyết minh,numeric__Ngày 31 tháng 12năm 2019VND,numeric__Ngày 31 tháng 12năm 2018VND
Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,,,
Phải thu từ hoạt động đầu tư,Phải thu ngắn hạn của khách hàng > Phải thu từ hoạt động đầu tư,Phải thu từ hoạt động đầu tư,7.1,787.462.045.953,914.183.587.969,71.0,787462045953.0,914183587969.0
Phải thu từ các hoạt động khác,Phải thu ngắn hạn của khách hàng > Phải thu từ các hoạt động khác,Phải thu từ các hoạt động khác,7.2,8.491.701.072,49.531.186.981,72.0,8491701072.0,49531186981.0
,,,,795.953.747.025,963.714.774.950,,795953747025.0,963714774950.0
Trả trước cho người bán ngắn hạn,Phải thu ngắn hạn của khách hàng > Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,,661.735.640,418.455.750,,661735640.0,418455750.0
Phải thu ngắn hạn khác,Phải thu ngắn hạn của khách hàng > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,7.3,9.991.294.529,14.723.015.875,73.0,9991294529.0,14723015875.0
,,,,806.606.777.194,978.856.246.575,,806606777194.0,978856246575.0
