row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2018 > Giá trị VND,Ngày 31 tháng 12 năm 2018 > Số có khả năng trả nợ VND,Ngày 31 tháng 12 năm 2018 > Tăng VND,Ngày 31 tháng 12 năm 2018 > Giảm VND,Ngày 31 tháng 12 năm 2019 > Giá trị VND,Ngày 31 tháng 12 năm 2019 > Số có khả năng trả nợ VND,numeric__Ngày 31 tháng 12 năm 2018 > Giá trị VND,numeric__Ngày 31 tháng 12 năm 2018 > Số có khả năng trả nợ VND,numeric__Ngày 31 tháng 12 năm 2018 > Tăng VND,numeric__Ngày 31 tháng 12 năm 2018 > Giảm VND,numeric__Ngày 31 tháng 12 năm 2019 > Giá trị VND,numeric__Ngày 31 tháng 12 năm 2019 > Số có khả năng trả nợ VND
Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,,,,,,
Vay ngân hàng (*),Vay dài hạn > Vay ngân hàng (*),Vay ngân hàng (*),145.700.000.000,145.700.000.000,86.691.238.500,(1.360.000.000),231.031.238.500,231.031.238.500,145700000000.0,145700000000.0,86691238500.0,-1360000000.0,231031238500.0,231031238500.0
Tổng cộng,Vay dài hạn > Tổng cộng,Tổng cộng,145.700.000.000,145.700.000.000,86.691.238.500,(1.360.000.000),231.031.238.500,231.031.238.500,145700000000.0,145700000000.0,86691238500.0,-1360000000.0,231031238500.0,231031238500.0
