row_label_raw,row_label_full,col_0,Chưa quá hạn và không giảm giá trị,Quá hạn nhưng không giảm giá trị riêng lẻ,Bị giảm giá trị riêng lẻ (*),Đơn vị tính: VND Tổng cộng,numeric__Chưa quá hạn và không giảm giá trị,numeric__Quá hạn nhưng không giảm giá trị riêng lẻ,numeric__Bị giảm giá trị riêng lẻ (*),numeric__Đơn vị tính: VND Tổng cộng
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,2.536.206.569.386,-,-,2.536.206.569.386,2536206569386.0,,,2536206569386.0
Đầu tư nằm giữ đến ngày đáo hạn,Đầu tư nằm giữ đến ngày đáo hạn,Đầu tư nằm giữ đến ngày đáo hạn,2.699.387.049.518,-,-,2.699.387.049.518,2699387049518.0,,,2699387049518.0
- Hợp đồng tiến gửi,- Hợp đồng tiến gửi,- Hợp đồng tiến gửi,1.080.849.422.129,-,-,1.080.849.422.129,1080849422129.0,,,1080849422129.0
- Trái phiếu,- Trái phiếu,- Trái phiếu,1.618.537.627.389,-,-,1.618.537.627.389,1618537627389.0,,,1618537627389.0
Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,767.339.942.916,-,-,767.339.942.916,767339942916.0,,,767339942916.0
- Phải thu từ các bên liên quan,- Phải thu từ các bên liên quan,- Phải thu từ các bên liên quan,8.443.730.072,-,-,8.443.730.072,8443730072.0,,,8443730072.0
- Phải thu cổ tức và lợi nhuận,- Phải thu cổ tức và lợi nhuận,- Phải thu cổ tức và lợi nhuận,749.050.518.249,-,-,749.050.518.249,749050518249.0,,,749050518249.0
- Phải thu khác,- Phải thu khác,- Phải thu khác,9.845.694.595,-,-,9.845.694.595,9845694595.0,,,9845694595.0
Tổng,Tổng,Tổng,6.002.933.561.820,-,-,6.002.933.561.820,6002933561820.0,,,6002933561820.0
