row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Trả trước cho người bán,Trả trước cho người bán,Trả trước cho người bán,86.593.026.069,82.442.014.060,86593026069.0,82442014060.0
Trả trước cho các bên liên quan(Thuyết minh số 34),Trả trước cho các bên liên quan(Thuyết minh số 34),Trả trước cho các bên liên quan(Thuyết minh số 34),25.837.573.593,441.033.616.698,25837573593.0,441033616698.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,112.430.599.662,523.475.630.758,112430599662.0,523475630758.0
