row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
"Lãi tiền gửi, cho vay và các khoản đặt cọc","Lãi tiền gửi, cho vay và các khoản đặt cọc","Lãi tiền gửi, cho vay và các khoản đặt cọc",596.899.084.139,739.879.089.732,596899084139.0,739879089732.0
Lãi từ thanh lý các khoản đầu tư(Thuyết minh số 4.1),Lãi từ thanh lý các khoản đầu tư(Thuyết minh số 4.1),Lãi từ thanh lý các khoản đầu tư(Thuyết minh số 4.1),618.499.330.337,-,618499330337.0,
Lãi thu được từ giao dịch hợp tác kinh doanh,Lãi thu được từ giao dịch hợp tác kinh doanh,Lãi thu được từ giao dịch hợp tác kinh doanh,27.800.000.000,-,27800000000.0,
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,919.216.276,106.424.753,919216276.0,106424753.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.244.117.630.752,739.985.514.485,1244117630752.0,739985514485.0
