row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Giá vốn cho thuê bắt động sản đầu tư và cung cấp các dịch vụ liên quan,Giá vốn cho thuê bắt động sản đầu tư và cung cấp các dịch vụ liên quan,Giá vốn cho thuê bắt động sản đầu tư và cung cấp các dịch vụ liên quan,1.793.994.516.166,1.025.432.527.144,1793994516166.0,1025432527144.0
Giá vốn bắt động sản chuyển nhượng,Giá vốn bắt động sản chuyển nhượng,Giá vốn bắt động sản chuyển nhượng,1.933.141.054.932,2.659.927.203.075,1933141054932.0,2659927203075.0
Giá vốn hàng bán,Giá vốn hàng bán,Giá vốn hàng bán,-,254.745.693.862,,254745693862.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,16.344.018.091,11.083.630.432,16344018091.0,11083630432.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.743.479.589.189,3.951.189.054.513,3743479589189.0,3951189054513.0
