row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Trả trước theo các hợp đồng chuyển nhượng bất động sản để bán,Trả trước theo các hợp đồng chuyển nhượng bất động sản để bán,Trả trước theo các hợp đồng chuyển nhượng bất động sản để bán,902.191.454.893,1.307.409.134.389,902191454893.0,1307409134389.0
Trả trước từ khách thuê mặt bằng trung tâm thương mại,Trả trước từ khách thuê mặt bằng trung tâm thương mại,Trả trước từ khách thuê mặt bằng trung tâm thương mại,99.535.203.769,16.424.072.596,99535203769.0,16424072596.0
Trả trước từ người mua khác,Trả trước từ người mua khác,Trả trước từ người mua khác,-,2.887.716.420,,2887716420.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.001.726.658.662,1.326.720.923.405,1001726658662.0,1326720923405.0
Trong đó:,Trong đó:,Trong đó:,,,,
Trả trước từ bên liên quan (Thuyết minh số 34),Trong đó: > Trả trước từ bên liên quan (Thuyết minh số 34),Trả trước từ bên liên quan (Thuyết minh số 34),49.322.267.498,5.810.701.622,49322267498.0,5810701622.0
Trả trước từ người mua khác,Trong đó: > Trả trước từ người mua khác,Trả trước từ người mua khác,952.404.391.164,1.320.910.221.783,952404391164.0,1320910221783.0
