row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,58.248.586.600,70.327.084.797,58248586600.0,70327084797.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,25.931.406.683,33.964.208.221,25931406683.0,33964208221.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,18.691.790.493,17.200.551.630,18691790493.0,17200551630.0
Khấu hao và hao mòn tài sản cố định,Khấu hao và hao mòn tài sản cố định,Khấu hao và hao mòn tài sản cố định,934.835.793,811.335.416,934835793.0,811335416.0
Chi phí môi giới,Chi phí môi giới,Chi phí môi giới,31.002.096,922.730.356,31002096.0,922730356.0
Khác,Khác,Khác,12.659.551.535,17.428.259.174,12659551535.0,17428259174.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,508.549.356.389,570.702.635.365,508549356389.0,570702635365.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,341.277.239.364,316.393.702.684,341277239364.0,316393702684.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,85.247.396.516,85.202.091.899,85247396516.0,85202091899.0
Khấu hao và hao mòn tài sản cố định,Khấu hao và hao mòn tài sản cố định,Khấu hao và hao mòn tài sản cố định,14.956.988.125,13.907.637.094,14956988125.0,13907637094.0
Dự phòng nợ phải thu khó đòi,Dự phòng nợ phải thu khó đòi,Dự phòng nợ phải thu khó đòi,19.048.349,76.027.704.117,19048349.0,76027704117.0
Khác,Khác,Khác,67.048.684.035,79.171.499.571,67048684035.0,79171499571.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,566.797.942.989,641.029.720.162,566797942989.0,641029720162.0
