row_label_raw,row_label_full,Doanh thu được ghi nhận trong năm của hợp đồng xây dựng đang thực hiện > Doanh thu được ghi nhận trong năm của hợp đồng xây dựng đã hoàn thành,Năm nay > 11.847.045.381.382 > 6.473.362.254.625,VNDNăm trước > 15.711.984.709.890 > 1.768.144.002.056,numeric__Năm nay > 11.847.045.381.382 > 6.473.362.254.625,numeric__VNDNăm trước > 15.711.984.709.890 > 1.768.144.002.056
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,18.320.407.636.007,17.480.128.711.946,18320407636007.0,17480128711946.0
Tổng doanh thu lũy kế của hợp đồng xây dựng đang thực hiện đến ngày kết thúc ký kế toán năm,Tổng doanh thu lũy kế của hợp đồng xây dựng đang thực hiện đến ngày kết thúc ký kế toán năm,Tổng doanh thu lũy kế của hợp đồng xây dựng đang thực hiện đến ngày kết thúc ký kế toán năm,15.559.067.497.699,21.277.797.416.010,15559067497699.0,21277797416010.0
