row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,142.409.231.455,29.607.547.143,142409231455.0,29607547143.0
Lãi từ giao dịch giá rẻ (Thuyết minh số 4),Lãi từ giao dịch giá rẻ (Thuyết minh số 4),Lãi từ giao dịch giá rẻ (Thuyết minh số 4),123.504.900.821,-,123504900821.0,
Tiền phạt,Tiền phạt,Tiền phạt,4.471.086.340,123.560.000,4471086340.0,123560000.0
Lãi từ thanh lý tài sản cố định,Lãi từ thanh lý tài sản cố định,Lãi từ thanh lý tài sản cố định,2.965.663.029,5.553.456.366,2965663029.0,5553456366.0
Tiền đặt cọc nhận được do khách hàng hủy hợp đồng,Tiền đặt cọc nhận được do khách hàng hủy hợp đồng,Tiền đặt cọc nhận được do khách hàng hủy hợp đồng,1.550.734.200,3.395.189.507,1550734200.0,3395189507.0
Lãi chậm thanh toán,Lãi chậm thanh toán,Lãi chậm thanh toán,1.232.160.638,4.486.807.319,1232160638.0,4486807319.0
Thu từ bảo hiểm,Thu từ bảo hiểm,Thu từ bảo hiểm,-,6.713.245.904,,6713245904.0
Khác,Khác,Khác,8.684.686.427,9.335.288.047,8684686427.0,9335288047.0
Chi phí khác,Chi phí khác,Chi phí khác,(18.715.294.413),(11.587.194.698),-18715294413.0,-11587194698.0
Tiền phạt,Tiền phạt,Tiền phạt,(14.041.338.489),(5.722.673.309),-14041338489.0,-5722673309.0
Khác,Khác,Khác,(4.673.955.924),(5.864.521.389),-4673955924.0,-5864521389.0
LỢI NHUẬN KHÁC,LỢI NHUẬN KHÁC,LỢI NHUẬN KHÁC,123.693.937.042,18.020.352.445,123693937042.0,18020352445.0
