row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Công ty Cổ phầnKỹ thuật JescoHòa Bình,Công ty Cổ phầnKỹ thuật JescoHòa Bình,Công ty Cổ phầnKỹ thuật JescoHòa Bình,Công ty liên kết,Chi phí thầu phụCho vayThu nhập tử cổ tứcCung cấp dịch vụLãi cho vayKhác,485.251.116.343-,342.557.318.5245.000.000.0003.135.826.800335.460.00079.760.0151.114.245.262,,,,3.425573185245e+58
Công ty Cổ phầnCơ khí và Nhôm kính Anh Việt,Công ty Cổ phầnCơ khí và Nhôm kính Anh Việt,Công ty Cổ phầnCơ khí và Nhôm kính Anh Việt,Công ty liên kết,Chi phí thầu phụThu nhập từ thanh lý phế liệuCung cấp dịch vụGóp vốnDoanh thu cho thuêCho vayChi phí thuêThu nhập từ thanh lý tài sảncó địnhLãi cho vayMua vật tưThu nhập từ cổ tức và lợi nhuậnđược chiaỨng trướcLãi thanh toántrước hạnThu khác,187.038.778.75126.490.396.83610.826.233.3939.000.000.0007.643.945.8605.000.000.0002.068.282.9771.614.940.800258.250.71560.743.123,34.843.427.849-4.208.304.664-13.810.000.000-,,,1.870387787512649e+100,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Chi phí thầu phụCho vayPhí môi giớiLãi cho vayCung cấp dịch vụLãi chậmthanh toánKhác,80.459.458.07118.888.573.9815.274.834.8611.786.023.1541.651.930.111157.568.4414.203.123,2.388.355.000219.720.995-4.872.450.674179.196.27139.679.59378.591.833,,,8.045945807118888e+67,
Công ty Cổ phầnChứng khoánSen Vàng,Công ty Cổ phầnChứng khoánSen Vàng,Công ty Cổ phầnChứng khoánSen Vàng,Công ty liên kết,Phí tư vấn,-,30.000.000,,,,30000000.0
Ông Võ Minh Hoàng,Ông Võ Minh Hoàng,Ông Võ Minh Hoàng,Giám đốc Công ty con,Tạm ứng,-,1.302.601.805,,,,1302601805.0
Ông Lê Quốc Duy,Ông Lê Quốc Duy,Ông Lê Quốc Duy,Thành viên Hội đồng quản trị,Đặt cọcTạm ứng,-,433.707.704291.642.260,,,,4.3370770429164224e+17
Bà Vương Kim Anh,Bà Vương Kim Anh,Bà Vương Kim Anh,Giám đốc Công ty con,Chia cổ tức,322.733.242,-,,,322733242.0,
