row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Số cuối năm > Giá trị thuần,Số đầu năm > Giá trị,Số đầu năm > Dự phòng,Số đầu năm > Giá trị thuần,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Số cuối năm > Giá trị thuần,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Dự phòng,numeric__Số đầu năm > Giá trị thuần
Công ty Cổ phần Đầu tư Phát triển và Xây dựng Thành Đỏ Công ty Cổ phần Tập đoàn FLC Công ty TNHH Xây dựng Công nghiệp Olympia Khác,Công ty Cổ phần Đầu tư Phát triển và Xây dựng Thành Đỏ Công ty Cổ phần Tập đoàn FLC Công ty TNHH Xây dựng Công nghiệp Olympia Khác,Công ty Cổ phần Đầu tư Phát triển và Xây dựng Thành Đỏ Công ty Cổ phần Tập đoàn FLC Công ty TNHH Xây dựng Công nghiệp Olympia Khác,209.059.228.943174.569.183.382135.893.061.2991.117.405.970.855,(12.518.584.331)(106.751.385.390)(11.023.755.068)(255.827.092.228),196.540.644.61267.817.797.992124.869.306.231861.578.878.627,30.112.769.089174.569.183.382121.936.019.683804.382.760.402,- (106.751.385.390)(11.023.755.068)(272.810.387.181),30.112.769.08967.817.797.992110.912.264.615531.572.373.221,2.0905922894317458e+48,,1.9654064461267817e+46,3.0112769089174567e+46,,3.0112769089678177e+45
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.636.927.444.479,(386.120.817.017),1.250.806.627.462,1.131.000.732.556,(390.585.527.639),740.415.204.917,1636927444479.0,-386120817017.0,1250806627462.0,1131000732556.0,-390585527639.0,740415204917.0
