row_label_raw,row_label_full,Ông Trần Văn Thịnh,Tổng Giám đốc,numeric__Tổng Giám đốc
Ông Nguyễn Quang Kiên,Ông Nguyễn Quang Kiên,Ông Nguyễn Quang Kiên,Phó Tổng Giám đốc,
Ông Vương Thái Dũng,Ông Vương Thái Dũng,Ông Vương Thái Dũng,Phó Tổng Giám đốc,
Ông Trần Ngọc Năm,Ông Trần Ngọc Năm,Ông Trần Ngọc Năm,Phó Tổng Giám đốc,
Ông Phạm Đức Thắng,Ông Phạm Đức Thắng,Ông Phạm Đức Thắng,Phó Tổng Giám đốc,
Ông Vũ Bá Phú,Ông Vũ Bá Phú,Ông Vũ Bá Phú,Phó Tổng Giám đốc,
