row_label_raw,row_label_full,col_0,31/12/2016 > Số lượng,31/12/2016 > Giá gốc VND,31/12/2016 > Dự phòng giảm giá VND,31/12/2016 > Giá trị hợp lý VND,1/1/2016 > Số lượng,1/1/2016 > Giá gốc VND Đã điều chỉnh lại,1/1/2016 > Dự phòng giảm giá VND Đã điều chỉnh lại,1/1/2016 > Giá trị hợp lý VND,numeric__31/12/2016 > Số lượng,numeric__31/12/2016 > Giá gốc VND,numeric__31/12/2016 > Dự phòng giảm giá VND,numeric__31/12/2016 > Giá trị hợp lý VND,numeric__1/1/2016 > Số lượng,numeric__1/1/2016 > Giá gốc VND Đã điều chỉnh lại,numeric__1/1/2016 > Dự phòng giảm giá VND Đã điều chỉnh lại,numeric__1/1/2016 > Giá trị hợp lý VND
Ngân hàng Thương mại Cổ phần Quân đội (i),Ngân hàng Thương mại Cổ phần Quân đội (i),Ngân hàng Thương mại Cổ phần Quân đội (i),715.908,15.000.000.000,(4.977.288.000),(*),-,-,-,-,715908.0,15000000000.0,-4977288000.0,,,,,
Tổng Công ty Cổ phần Bia - Rượu - Nước Giải Khát Sải Gòn (i),Tổng Công ty Cổ phần Bia - Rượu - Nước Giải Khát Sải Gòn (i),Tổng Công ty Cổ phần Bia - Rượu - Nước Giải Khát Sải Gòn (i),200.000,14.000.000.000,-,(*),200.000,14.000.000.000,(1.000.000.000),(*),200000.0,14000000000.0,,,200000.0,14000000000.0,-1000000000.0,
Công ty TNHH MTV Cảng Hải Phòng (i),Công ty TNHH MTV Cảng Hải Phòng (i),Công ty TNHH MTV Cảng Hải Phòng (i),538.000,7.263.000.000,-,(*),698.600,9.431.100.000,-,(*),538000.0,7263000000.0,,,698600.0,9431100000.0,,
Công ty Tài chính Cổ phần Sống Đà (i),Công ty Tài chính Cổ phần Sống Đà (i),Công ty Tài chính Cổ phần Sống Đà (i),-,-,-,(*),1.500.000,15.000.000.000,(6.450.000.000),(*),,,,,1500000.0,15000000000.0,-6450000000.0,
Tổng Công ty Phân bón và Hóa chất Dầu khí,Tổng Công ty Phân bón và Hóa chất Dầu khí,Tổng Công ty Phân bón và Hóa chất Dầu khí,300.000,10.809.632.500,(4.104.632.500),(*),99.970,5.565.005.000,(3.306.533.800),(*),300000.0,10809632500.0,-4104632500.0,,99970.0,5565005000.0,-3306533800.0,
Tổng Công ty Đệt may Hà Nội,Tổng Công ty Đệt may Hà Nội,Tổng Công ty Đệt may Hà Nội,100.000,2.610.000.000,-,(*),100.000,2.610.000.000,-,(*),100000.0,2610000000.0,,,100000.0,2610000000.0,,
Các khoản đầu tư khác,Các khoản đầu tư khác,Các khoản đầu tư khác,,29.433.005.900,(11.113.151.893),(*),,23.058.437.050,(7.649.647.152),(*),,29433005900.0,-11113151893.0,,,23058437050.0,-7649647152.0,
,,,,79.115.638.400,(20.195.072.393),(*),,69.664.542.050,(18.406.180.952),(*),,79115638400.0,-20195072393.0,,,69664542050.0,-18406180952.0,
