row_label_raw,row_label_full,col_0,31/12/2016VND,1/1/2016VNDĐã điều chỉnh lại,numeric__31/12/2016VND,numeric__1/1/2016VNDĐã điều chỉnh lại
Phải thu về cổ phần hóa (i),Phải thu về cổ phần hóa (i),Phải thu về cổ phần hóa (i),-,1.397.628.308.188,,1397628308188.0
Thuế phát sinh tại khâu nhập khẩu nộp thừa (ii),Thuế phát sinh tại khâu nhập khẩu nộp thừa (ii),Thuế phát sinh tại khâu nhập khẩu nộp thừa (ii),132.354.983.230,85.411.561.345,132354983230.0,85411561345.0
Phải thu khác,Phải thu khác,Phải thu khác,571.049.323.853,474.624.625.961,571049323853.0,474624625961.0
,,,703.404.307.083,1.957.664.495.494,703404307083.0,1957664495494.0
