row_label_raw,row_label_full,col_0,2016VND,2015VNDĐã điều chỉnh lại,numeric__2016VND,numeric__2015VNDĐã điều chỉnh lại
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,551.519.187.171,586.069.449.690,551519187171.0,586069449690.0
Lãi bán hàng trả chậm,Lãi bán hàng trả chậm,Lãi bán hàng trả chậm,6.042.705.721,15.439.551.442,6042705721.0,15439551442.0
Lỗ chênh lệch tỷ giá đã thực hiện,Lỗ chênh lệch tỷ giá đã thực hiện,Lỗ chênh lệch tỷ giá đã thực hiện,172.453.849.732,982.262.660.015,172453849732.0,982262660015.0
Lỗ chênh lệch tỷ giá chưa thực hiện,Lỗ chênh lệch tỷ giá chưa thực hiện,Lỗ chênh lệch tỷ giá chưa thực hiện,65.707.191.572,93.144.706.327,65707191572.0,93144706327.0
"Dự phòng các khoản đầu tư ngắn hạn, dài hạn","Dự phòng các khoản đầu tư ngắn hạn, dài hạn","Dự phòng các khoản đầu tư ngắn hạn, dài hạn",(779.076.904),(1.702.613.055),-779076904.0,-1702613055.0
Lỗ từ các công cụ phải sinh,Lỗ từ các công cụ phải sinh,Lỗ từ các công cụ phải sinh,-,884.178.323.490,,884178323490.0
Chi phí hoạt động tài chính khác,Chi phí hoạt động tài chính khác,Chi phí hoạt động tài chính khác,49.153.943.548,17.245.835.614,49153943548.0,17245835614.0
,,,844.097.800.840,2.576.637.913.523,844097800840.0,2576637913523.0
