row_label_raw,row_label_full,col_0,2016VND,2015VNDĐã điều chỉnh lại,numeric__2016VND,numeric__2015VNDĐã điều chỉnh lại
Chi phí thuế hiện hành,Chi phí thuế hiện hành,Chi phí thuế hiện hành,Chi phí thuế hiện hành,Chi phí thuế hiện hành,,
Năm hiện hành,Chi phí thuế hiện hành > Năm hiện hành,Năm hiện hành,1.152.206.706.935,797.210.831.091,1152206706935.0,797210831091.0
Dự phòng thừa năm trước,Chi phí thuế hiện hành > Dự phòng thừa năm trước,Dự phòng thừa năm trước,-,(1.231.488.526),,-1231488526.0
,,,1.152.206.706.935,795.979.342.565,1152206706935.0,795979342565.0
Chi phí thuế thu nhập hoãn lại,Chi phí thuế thu nhập hoãn lại,Chi phí thuế thu nhập hoãn lại,Chi phí thuế thu nhập hoãn lại,Chi phí thuế thu nhập hoãn lại,,
Ghi giám tài sản thuế thu nhập hoãn lại,Chi phí thuế thu nhập hoãn lại > Ghi giám tài sản thuế thu nhập hoãn lại,Ghi giám tài sản thuế thu nhập hoãn lại,546.182.104,456.266.654,546182104.0,456266654.0
Chi phí thuế thu nhập,Chi phí thuế thu nhập hoãn lại > Chi phí thuế thu nhập,Chi phí thuế thu nhập,1.152.752.889.039,796.435.609.219,1152752889039.0,796435609219.0
