row_label_raw,row_label_full,col_0,31/12/2016,31/12/2016_1,1/1/2016,1/1/2016_1,numeric__31/12/2016,numeric__31/12/2016_1,numeric__1/1/2016,numeric__1/1/2016_1
,,,Giá gốc VND,Dự phòng VND,Giá gốc VND Đã điều chỉnh lại,Dự phòng VND Đã điều chỉnh lại,,,,
Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,1.311.740.602.184,-,884.078.574.779,-,1311740602184.0,,884078574779.0,
Nguyên vất liệu,Nguyên vất liệu,Nguyên vất liệu,957.327.762.219,(13.128.954.741),745.573.604.794,(6.582.570.213),957327762219.0,-13128954741.0,745573604794.0,-6582570213.0
Công cụ và dụng cụ,Công cụ và dụng cụ,Công cụ và dụng cụ,36.398.388.697,-,34.235.595.419,-,36398388697.0,,34235595419.0,
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,331.265.088.339,-,268.271.945.150,(35.008.379),331265088339.0,,268271945150.0,-35008379.0
Thành phẩm,Thành phẩm,Thành phẩm,316.909.885.149,(1.420.997.131),74.228.410.780,-,316909885149.0,-1420997131.0,74228410780.0,
Hàng hóa,Hàng hóa,Hàng hóa,5.672.457.895.315,(2.167.214.862),5.707.962.712.752,(101.172.527.609),5672457895315.0,-2167214862.0,5707962712752.0,-101172527609.0
Hàng gửi đi bán,Hàng gửi đi bán,Hàng gửi đi bán,6.911.330.115,-,26.902.631,-,6911330115.0,,26902631.0,
Hàng hóa bắt động sản,Hàng hóa bắt động sản,Hàng hóa bắt động sản,10.765.404.766,-,10.762.666.766,-,10765404766.0,,10762666766.0,
,,,8.643.776.356.784,(16.717.166.734),7.725.140.413.071,(107.790.106.201),8643776356784.0,-16717166734.0,7725140413071.0,-107790106201.0
