row_label_raw,row_label_full,col_0,31/12/2016VND,1/1/2016VNDĐã điều chỉnh lại,numeric__31/12/2016VND,numeric__1/1/2016VNDĐã điều chỉnh lại
"Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp, kinh phí công đoàn","Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp, kinh phí công đoàn","Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp, kinh phí công đoàn",45.371.091.522,26.406.197.973,45371091522.0,26406197973.0
"Phải trả, phải nộp khác","Phải trả, phải nộp khác","Phải trả, phải nộp khác",328.171.323.853,375.180.727.369,328171323853.0,375180727369.0
,,,373.542.415.375,401.586.925.342,373542415375.0,401586925342.0
