row_label_raw,row_label_full,Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \) > Tiền và các khoản tương đương tiền đầu năm,Mã số > 50 > 60,Thuyết minh,2016 VND > 90.184.439.820 > 11.288.673.192.851,2015 VND Đã điều chỉnh lại > 1.653.078.218.909 > 9.653.151.504.326,numeric__Mã số > 50 > 60,numeric__Thuyết minh,numeric__2016 VND > 90.184.439.820 > 11.288.673.192.851,numeric__2015 VND Đã điều chỉnh lại > 1.653.078.218.909 > 9.653.151.504.326
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,(25.257.440.524),(17.556.530.384),61.0,,-25257440524.0,-17556530384.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),70,5,11.353.600.192.147,11.288.673.192.851,70.0,5.0,11353600192147.0,11288673192851.0
