row_label_raw,row_label_full,col_0,Vốn góp của chủ sở hữu,Thặng dư vốn cổ phần,Cổ phiếu quỹ,Quỹ khác thuộc vốn chủ sở hữu,Lợi nhuận sau thuế chưa phân phối,Tổng cộng,numeric__Vốn góp của chủ sở hữu,numeric__Thặng dư vốn cổ phần,numeric__Cổ phiếu quỹ,numeric__Quỹ khác thuộc vốn chủ sở hữu,numeric__Lợi nhuận sau thuế chưa phân phối,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,,,
Số đầu năm trước,Số đầu năm trước,Số đầu năm trước,23.288.184,46.983,(1.954.258),5.000,4.586.337,25.972.246,23288184.0,46983.0,-1954258.0,5000.0,4586337.0,25972246.0
Lợi nhuận trong năm,Lợi nhuận trong năm,Lợi nhuận trong năm,-,-,-,-,851.738,851.738,,,,,851738.0,851738.0
Số dư cuối năm trước,Số dư cuối năm trước,Số dư cuối năm trước,23.288.184,46.983,(1.954.258),5.000,5.438.075,26.823.984,23288184.0,46983.0,-1954258.0,5000.0,5438075.0,26823984.0
Số đầu năm nay,Số đầu năm nay,Số đầu năm nay,23.288.184,46.983,(1.954.258),5.000,5.438.075,26.823.984,23288184.0,46983.0,-1954258.0,5000.0,5438075.0,26823984.0
Lợi nhuận trong năm,Lợi nhuận trong năm,Lợi nhuận trong năm,-,-,-,-,698.968,698.968,,,,,698968.0,698968.0
Số dư cuối năm nay,Số dư cuối năm nay,Số dư cuối năm nay,23.288.184,46.983,(1.954.258),5.000,6.137.043,27.522.952,23288184.0,46983.0,-1954258.0,5000.0,6137043.0,27522952.0
