row_label_raw,row_label_full,a. Đầu tư nằm giữ đến ngàyđảo hạn > Tiền gửi có kỳ hạn gốc trên 03tháng đến dưới 12 tháng (i),Số cuối năm > Giá gốc > 22.700,Số cuối năm > Triệu VNDGiá trị ghi số > 22.700,Số đầu năm > Giá gốc > 21.615,Số đầu năm > Triệu VNDGiá trị ghi số > 21.615,numeric__Số cuối năm > Giá gốc > 22.700,numeric__Số cuối năm > Triệu VNDGiá trị ghi số > 22.700,numeric__Số đầu năm > Giá gốc > 21.615,numeric__Số đầu năm > Triệu VNDGiá trị ghi số > 21.615
Trái phiếu,Trái phiếu,Trái phiếu,-,-,583.049,583.049,,,583049.0,583049.0
,,,22.700,22.700,604.664,604.664,22700.0,22700.0,604664.0,604664.0
