row_label_raw,row_label_full,col_0,CHỈ TIÊU,Mã số,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
I.,I.,I.,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,
1.,I. > 1.,1.,Lợi nhuận trước thuế,01,876.394,1.056.291,,1.0,876394.0,1056291.0
2.,2.,2.,Điều chỉnh cho các khoản:,,,,,,,
2.,2. > 2.,2.,"Khấu hao tài sản cố định và bất động sản đầu tư, tiền thuê đất phân bổ",02,267.721,272.801,,2.0,267721.0,272801.0
2.,2. > 2.,2.,Các khoản dự phòng,03,49.174,26.088,,3.0,49174.0,26088.0
2.,2. > 2.,2.,Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,04,71.665,-,,4.0,71665.0,
2.,2. > 2.,2.,(Lãi) từ hoạt động đầu tư,05,(1.113.528),(462.502),,5.0,-1113528.0,-462502.0
2.,2. > 2.,2.,Chi phí lãi vay và phân bố chí phí phát hành,06,594.554,293.342,,6.0,594554.0,293342.0
3.,2. > 3.,3.,Lợi nhuận từ hoạt động kinh doanh trước thay đối vốn lưu động,08,745.980,1.186.020,,8.0,745980.0,1186020.0
3.,2. > 3.,3.,Thay đối các khoản phải thu,09,(5.551.027),28.150,,9.0,-5551027.0,28150.0
3.,2. > 3.,3.,Thay đối hàng tồn kho,10,(341),30.796,,10.0,-341.0,30796.0
3.,2. > 3.,3.,"Thay đối các khoản phải trả (Không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",11,3.103.462,137.063,,11.0,3103462.0,137063.0
3.,2. > 3.,3.,Thay đối chỉ phí trả trước,12,(11.094),7.092,,12.0,-11094.0,7092.0
3.,2. > 3.,3.,Tiền lãi vay đã trả,14,(446.461),(285.487),,14.0,-446461.0,-285487.0
3.,2. > 3.,3.,Thuế thu nhập doanh nghiệp đã nộp,15,(198.289),(118.673),,15.0,-198289.0,-118673.0
3.,2. > 3.,3.,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,(2.357.770),984.961,,20.0,-2357770.0,984961.0
II.,II.,II.,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
1.,II. > 1.,1.,"Tiền chỉ mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",21,(2.379.365),(4.851.019),,21.0,-2379365.0,-4851019.0
2.,II. > 2.,2.,Tiền thu lại khoản đặt cọc cho mục đích đầu tư,21,2.635.163,2.054.690,,21.0,2635163.0,2054690.0
3.,II. > 3.,3.,"Tiền thu thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",22,136,172,,22.0,136.0,172.0
4.,II. > 4.,4.,"Tiền chỉ cho vay, mua công cụ nợ của đơn vị khác",23,(1.351.647),(1.302.773),,23.0,-1351647.0,-1302773.0
5.,II. > 5.,5.,"Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",24,1.934.678,719.705,,24.0,1934678.0,719705.0
6.,II. > 6.,6.,Tiền chỉ đầu tư góp vốn vào đơn vị khác,25,(17.238),-,,25.0,-17238.0,
7.,II. > 7.,7.,"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",27,90.918,268.925,,27.0,90918.0,268925.0
7.,II. > 7.,7.,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,912.645,(3.110.300),,30.0,912645.0,-3110300.0
