row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,Triệu VND,Triệu VND,,
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,,
"Lãi phải thu từ các khoản tiền gửi ngân hàng, đặt cọc","a. Ngắn hạn > Lãi phải thu từ các khoản tiền gửi ngân hàng, đặt cọc","Lãi phải thu từ các khoản tiền gửi ngân hàng, đặt cọc",196.877,-,196877.0,
Phải thu các khoản chỉ hộ,a. Ngắn hạn > Phải thu các khoản chỉ hộ,Phải thu các khoản chỉ hộ,10.075,10.962,10075.0,10962.0
Phải thu ngắn hạn khác,a. Ngắn hạn > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,14.004,115,14004.0,115.0
,,,220.956,11.077,220956.0,11077.0
Trong đó: Phải thu ngắn hạn khác từ các bên liên quan (Chi tiết tại Thuyết minh số 33),a. Ngắn hạn > Trong đó: Phải thu ngắn hạn khác từ các bên liên quan (Chi tiết tại Thuyết minh số 33),Trong đó: Phải thu ngắn hạn khác từ các bên liên quan (Chi tiết tại Thuyết minh số 33),209.553,6.289,209553.0,6289.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,,
Phải thu dài hạn khác,b. Dài hạn > Phải thu dài hạn khác,Phải thu dài hạn khác,561,561,561.0,561.0
,,,561,561,561.0,561.0
