row_label_raw,row_label_full,col_0,Năm nay,Năm trước(trình bày lại),numeric__Năm nay,numeric__Năm trước(trình bày lại)
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",696.387.703.495,566.098.020.182,696387703495.0,566098020182.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,1.655.386.174.938,1.440.967.103.502,1655386174938.0,1440967103502.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,78.768.534.028,47.581.412.183,78768534028.0,47581412183.0
Chi phí khấu hao tài sản cố định và phân bổ chi phí trả trước,Chi phí khấu hao tài sản cố định và phân bổ chi phí trả trước,Chi phí khấu hao tài sản cố định và phân bổ chi phí trả trước,1.210.622.706.365,1.106.620.125.731,1210622706365.0,1106620125731.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,2.527.749.286.506,2.291.539.112.961,2527749286506.0,2291539112961.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,681.804.461.926,579.335.181.481,681804461926.0,579335181481.0
,,,6.850.718.867.258,6.032.140.956.040,6850718867258.0,6032140956040.0
