row_label_raw,row_label_full,col_0,Số cổ phiếu bìnhquân gia quyền,Lãi cơ bản trêncổ phiếu,numeric__Số cổ phiếu bìnhquân gia quyền,numeric__Lãi cơ bản trêncổ phiếu
,,,Cổ phiếu,VND,,
Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu,Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu,Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu,150.783.259,5.180,150783259.0,5180.0
Ảnh hưởng của việc trả cổ tức bằng cổ phiếu được phát hành trong năm 2018,Ảnh hưởng của việc trả cổ tức bằng cổ phiếu được phát hành trong năm 2018,Ảnh hưởng của việc trả cổ tức bằng cổ phiếu được phát hành trong năm 2018,75.376.465,(1.726),75376465.0,-1726.0
Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu,Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu,Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu,226.159.724,3.454,226159724.0,3454.0
