row_label_raw,row_label_full,col_0,Theo Giấy chứng nhận đăng ký doanh nghiệp sửa đổi,Theo Giấy chứng nhận đăng ký doanh nghiệp sửa đổi_1,Cuối năm,Cuối năm_1,Đầu năm,Đầu năm_1,numeric__Theo Giấy chứng nhận đăng ký doanh nghiệp sửa đổi,numeric__Theo Giấy chứng nhận đăng ký doanh nghiệp sửa đổi_1,numeric__Cuối năm,numeric__Cuối năm_1,numeric__Đầu năm,numeric__Đầu năm_1
,,,Số lượng cổ phiếu,%,Số lượng cổ phiếu,%,Số lượng cổ phiếu,%,,,,,,
1. Tổng Công ty Đầu tư và Kinh doanh vốn Nhà nước,1. Tổng Công ty Đầu tư và Kinh doanh vốn Nhà nước,1. Tổng Công ty Đầu tư và Kinh doanh vốn Nhà nước,113.458.693,"50,17",113.458.693,"50,17",75.639.129,"50,16",113458693.0,50.17,113458693.0,50.17,75639129.0,50.16
2. Công ty Cổ phần FPT,2. Công ty Cổ phần FPT,2. Công ty Cổ phần FPT,103.242.052,"45,65",103.242.052,"45,65",68.828.035,"45,65",103242052.0,45.65,103242052.0,45.65,68828035.0,45.65
3. Các cổ đông khác,3. Các cổ đông khác,3. Các cổ đông khác,9.458.979,"4,18",9.428.964,"4,17",6.286.080,"4,17",9458979.0,4.18,9428964.0,4.17,6286080.0,4.17
,,,226.159.724,"100,00",226.129.709,"99,99",150.753.244,"99,98",226159724.0,100.0,226129709.0,99.99,150753244.0,99.98
Cổ phiếu quỹ,Cổ phiếu quỹ,Cổ phiếu quỹ,-,-,30.015,"0,01",30.015,"0,02",,,30015.0,0.01,30015.0,0.02
,,,226.159.724,"100,00",226.159.724,"100,00",150.783.259,"100,00",226159724.0,100.0,226159724.0,100.0,150783259.0,100.0
