row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,3.033.497.296,4.653.862.834,3033497296.0,4653862834.0
Gử tiền vào tài khoản tập trung của Công ty Cổ phần FPT,Gử tiền vào tài khoản tập trung của Công ty Cổ phần FPT,Gử tiền vào tài khoản tập trung của Công ty Cổ phần FPT,3.033.497.296,4.653.862.834,3033497296.0,4653862834.0
Công nợ phải thu,Công nợ phải thu,Công nợ phải thu,8.796.590.897,23.578.574.055,8796590897.0,23578574055.0
Công ty Cổ phần FPT - Hàng hóa dịch vụ,Công ty Cổ phần FPT - Hàng hóa dịch vụ,Công ty Cổ phần FPT - Hàng hóa dịch vụ,537.692.042,3.811.771.736,537692042.0,3811771736.0
Công ty Cổ phần FPT - Phải thu khác,Công ty Cổ phần FPT - Phải thu khác,Công ty Cổ phần FPT - Phải thu khác,-,4.653.862.834,,4653862834.0
Công ty TNHH Hệ thống Thông tin FPT (FIS),Công ty TNHH Hệ thống Thông tin FPT (FIS),Công ty TNHH Hệ thống Thông tin FPT (FIS),2.042.651.667,13.040.785.940,2042651667.0,13040785940.0
Công ty Cổ phần Bán lẻ Kỹ thuật số FPT (FRT),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT (FRT),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT (FRT),1.276.901.376,1.234.733.920,1276901376.0,1234733920.0
Công ty Cổ phần Synnex FPT (FTG),Công ty Cổ phần Synnex FPT (FTG),Công ty Cổ phần Synnex FPT (FTG),403.345.812,193.161.228,403345812.0,193161228.0
Công ty TNHH Phần mềm FPT (FSO),Công ty TNHH Phần mềm FPT (FSO),Công ty TNHH Phần mềm FPT (FSO),4.536.000.000,644.258.397,4536000000.0,644258397.0
Công nợ phải trả,Công nợ phải trả,Công nợ phải trả,115.967.026.407,179.005.411.428,115967026407.0,179005411428.0
Công ty Cổ phần FPT- Hàng hóa dịch vụ,Công ty Cổ phần FPT- Hàng hóa dịch vụ,Công ty Cổ phần FPT- Hàng hóa dịch vụ,35.084.855.464,17.057.495.371,35084855464.0,17057495371.0
Công ty Cổ phần FPT- cổ tức,Công ty Cổ phần FPT- cổ tức,Công ty Cổ phần FPT- cổ tức,-,137.656.070.000,,137656070000.0
Công ty TNHH Hệ thống Thông tin FPT (FIS),Công ty TNHH Hệ thống Thông tin FPT (FIS),Công ty TNHH Hệ thống Thông tin FPT (FIS),65.670.694.089,113.159.406,65670694089.0,113159406.0
Công ty Cổ phần Bán lẻ Kỹ thuật số FPT (FRT),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT (FRT),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT (FRT),226.239.341,360.111.972,226239341.0,360111972.0
Công ty Cổ phần Synnex FPT (FTG),Công ty Cổ phần Synnex FPT (FTG),Công ty Cổ phần Synnex FPT (FTG),14.985.237.513,23.818.574.679,14985237513.0,23818574679.0
