row_label_raw,row_label_full,Nam Long ADC > Nam Khang,Công ty con,Phí dịch vụ tư vấn quản lý > Phí dịch vụ xây dựng,32.083.783.589 > 22.979.031.824,21.983.578.442 > 225.460.477.248,numeric__Công ty con,numeric__Phí dịch vụ tư vấn quản lý > Phí dịch vụ xây dựng,numeric__32.083.783.589 > 22.979.031.824,numeric__21.983.578.442 > 225.460.477.248
Các công ty khác,Các công ty khác,Các công ty khác,Công ty con,Phí dịch vụ,3.549.972.376,4.585.626.558,,,3549972376.0,4585626558.0
,,,,,58.612.787.789,252.029.682.248,,,58612787789.0,252029682248.0
