row_label_raw,row_label_full,col_0,Vay,Trái phiếu,VNDTổng cộng,numeric__Vay,numeric__Trái phiếu,numeric__VNDTổng cộng
Số đầu năm,Số đầu năm,Số đầu năm,1.631.884.225.655,-,1.631.884.225.655,1631884225655.0,,1631884225655.0
Tiền thu từ đi vay,Tiền thu từ đi vay,Tiền thu từ đi vay,320.999.944.995,660.000.000.000,980.999.944.995,320999944995.0,660000000000.0,980999944995.0
Tiền chi trả nợ gốc,Tiền chi trả nợ gốc,Tiền chi trả nợ gốc,(371.075.871.107),,(371.075.871.107),-371075871107.0,,-371075871107.0
Cần trừ với khoảnđầu tư vào công tycon,Cần trừ với khoảnđầu tư vào công tycon,Cần trừ với khoảnđầu tư vào công tycon,(637.384.032.874),-,(637.384.032.874),-637384032874.0,,-637384032874.0
Chi phí phát hànhtrái phiếu,Chi phí phát hànhtrái phiếu,Chi phí phát hànhtrái phiếu,-,(37.376.379.983),(37.376.379.983),,-37376379983.0,-37376379983.0
Số cuối năm,Số cuối năm,Số cuối năm,944.424.266.669,622.623.620.017,1.567.047.886.686,944424266669.0,622623620017.0,1567047886686.0
