row_label_raw,row_label_full,col_0,Giá trị theo hợp đồng,Giá trị đã ghi nhận,VNDGiá trị cam kết còn lại,numeric__Giá trị theo hợp đồng,numeric__Giá trị đã ghi nhận,numeric__VNDGiá trị cam kết còn lại
Dự án Fuji Residence,Dự án Fuji Residence,Dự án Fuji Residence,241.649.840.000,(134.462.250.000),107.187.590.000,241649840000.0,-134462250000.0,107187590000.0
Dự án Hoàng Nam,Dự án Hoàng Nam,Dự án Hoàng Nam,33.757.690.000,(14.090.970.000),19.666.720.000,33757690000.0,-14090970000.0,19666720000.0
Dự án Kikyo Residence,Dự án Kikyo Residence,Dự án Kikyo Residence,143.371.200.000,(16.937.020.000),126.434.180.000,143371200000.0,-16937020000.0,126434180000.0
Dự án Nguyên Sơn,Dự án Nguyên Sơn,Dự án Nguyên Sơn,13.839.020.000,(3.615.900.000),10.223.120.000,13839020000.0,-3615900000.0,10223120000.0
Khác,Khác,Khác,6.736.570.000,(1.325.160.000),5.411.410.000,6736570000.0,-1325160000.0,5411410000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,439.354.320.000,(170.431.300.000),268.923.020.000,439354320000.0,-170431300000.0,268923020000.0
