row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Tạm ứng cho nhân viên phục vụ công tác đến bù,Ngắn hạn > Tạm ứng cho nhân viên phục vụ công tác đến bù,Tạm ứng cho nhân viên phục vụ công tác đến bù,33.430.650.000,71.355.337.000,33430650000.0,71355337000.0
"Phải thu từ hợp đồng hợp tác kinh doanh (""HĐHTKD"")","Ngắn hạn > Phải thu từ hợp đồng hợp tác kinh doanh (""HĐHTKD"")","Phải thu từ hợp đồng hợp tác kinh doanh (""HĐHTKD"")",32.907.860.897,82.440.255.459,32907860897.0,82440255459.0
Trả trước thuế thu nhập doanh nghiệp theo tiến độ thanh toán của khách hàng,Ngắn hạn > Trả trước thuế thu nhập doanh nghiệp theo tiến độ thanh toán của khách hàng,Trả trước thuế thu nhập doanh nghiệp theo tiến độ thanh toán của khách hàng,11.245.747.920,4.340.100.907,11245747920.0,4340100907.0
Tạm ứng khác cho nhân viên,Ngắn hạn > Tạm ứng khác cho nhân viên,Tạm ứng khác cho nhân viên,4.703.659.212,5.415.508.910,4703659212.0,5415508910.0
Phải thu lãi cho vay,Ngắn hạn > Phải thu lãi cho vay,Phải thu lãi cho vay,1.243.055.556,107.126.697.743,1243055556.0,107126697743.0
Thu hồi vốn từ Kikyo Valora,Ngắn hạn > Thu hồi vốn từ Kikyo Valora,Thu hồi vốn từ Kikyo Valora,-,39.427.250.000,,39427250000.0
Khác,Ngắn hạn > Khác,Khác,5.534.838.515,9.552.637.571,5534838515.0,9552637571.0
,,,89.065.812.100,319.657.787.590,89065812100.0,319657787590.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
"Ký quỹ, ký cược dài hạn","Dài hạn > Ký quỹ, ký cược dài hạn","Ký quỹ, ký cược dài hạn",105.067.696.175,2.724.425.931,105067696175.0,2724425931.0
Đầu tư vào các HĐHTKD (i),Dài hạn > Đầu tư vào các HĐHTKD (i),Đầu tư vào các HĐHTKD (i),31.603.067.476,34.391.676.806,31603067476.0,34391676806.0
Khác,Dài hạn > Khác,Khác,-,1.990.709.499,,1990709499.0
,,,136.670.763.651,39.106.812.236,136670763651.0,39106812236.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,225.736.575.751,358.764.599.826,225736575751.0,358764599826.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu khác các bên khác,Trong đó: > Phải thu khác các bên khác,Phải thu khác các bên khác,216.260.168.920,185.950.562.509,216260168920.0,185950562509.0
Phải thu khác các bên liên quan (TM số 23),Trong đó: > Phải thu khác các bên liên quan (TM số 23),Phải thu khác các bên liên quan (TM số 23),9.476.406.831,172.814.037.317,9476406831.0,172814037317.0
