row_label_raw,row_label_full,Trong đó:,Trong đó:_1,numeric__Trong đó:_1
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,42.871.074.000,42871074000.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,171.386.778.000,171386778000.0
