row_label_raw,row_label_full,col_0,Năm nay > Chi phí thực tế đã phát sinh,Năm nay > Giá trị trích trước vào chi phí vào ngày 31 tháng 12 năm 2018,Năm nay > Tổng cộng giá vốn ghi nhận trong năm,Năm trước > Chi phí thực tế đã phát sinh,Năm trước > Giá trị trích trước vào chi phí vào ngày 31 tháng 12 năm 2017,Năm trước > Tổng cộng giá vốn ghi nhận trong năm,numeric__Năm nay > Chi phí thực tế đã phát sinh,numeric__Năm nay > Giá trị trích trước vào chi phí vào ngày 31 tháng 12 năm 2018,numeric__Năm nay > Tổng cộng giá vốn ghi nhận trong năm,numeric__Năm trước > Chi phí thực tế đã phát sinh,numeric__Năm trước > Giá trị trích trước vào chi phí vào ngày 31 tháng 12 năm 2017,numeric__Năm trước > Tổng cộng giá vốn ghi nhận trong năm
Giá vốn thi công xây dựng,Giá vốn thi công xây dựng,Giá vốn thi công xây dựng,440.825.873.254,40.201.501.023,481.027.374.277,626.326.391.512,37.454.890.636,663.781.282.148,440825873254.0,40201501023.0,481027374277.0,626326391512.0,37454890636.0,663781282148.0
"Giá vốn đất, căn hộ, nhà phố và biệt thư","Giá vốn đất, căn hộ, nhà phố và biệt thư","Giá vốn đất, căn hộ, nhà phố và biệt thư",44.313.460.556,28.399.668.831,72.713.129.387,146.911.857.189,-,146.911.857.189,44313460556.0,28399668831.0,72713129387.0,146911857189.0,,146911857189.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,485.139.333.810,68.601.169.854,553.740.503.664,773.238.248.701,37.454.890.636,810.693.139.337,485139333810.0,68601169854.0,553740503664.0,773238248701.0,37454890636.0,810693139337.0
