row_label_raw,row_label_full,col_0,Năm nay,Ngàn VNDNăm trước,numeric__Năm nay,numeric__Ngàn VNDNăm trước
Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,706.756.582,586.573.304,706756582.0,586573304.0
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,470.202.327,526.273.114,470202327.0,526273114.0
Lỗ chênh lệch tỷ giá hối đoái,Lỗ chênh lệch tỷ giá hối đoái,Lỗ chênh lệch tỷ giá hối đoái,863,5.610.007,863.0,5610007.0
Chi phí lãi HĐHTKD,Chi phí lãi HĐHTKD,Chi phí lãi HĐHTKD,-,1.759.667,,1759667.0
Khác,Khác,Khác,-,8.560.361,,8560361.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.176.959.772,1.128.776.453,1176959772.0,1128776453.0
