row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,numeric__Mối quan hệ
Công ty Cổ phần Gia súc Lơ Pang,Công ty Cổ phần Gia súc Lơ Pang,Công ty Cổ phần Gia súc Lơ Pang,Công ty liên quan(tới ngày 31 tháng 3 năm 2022)Công ty con(từ ngày 31 tháng 3 năm 2022),
Công ty Cổ phần Nông Nghiệp Quốc tế Hoàng Anh Gia Lai,Công ty Cổ phần Nông Nghiệp Quốc tế Hoàng Anh Gia Lai,Công ty Cổ phần Nông Nghiệp Quốc tế Hoàng Anh Gia Lai,Công ty có cùng thành viên HĐQT,
Công ty TNHH Phát triển Nông nghiệp Hoàng Anh Attapeu,Công ty TNHH Phát triển Nông nghiệp Hoàng Anh Attapeu,Công ty TNHH Phát triển Nông nghiệp Hoàng Anh Attapeu,Công ty con của Công ty có cùng thành viên HĐQT,
Công ty TNHH Công nghiệp & Nông nghiệp Cao su Hoàng Anh - Quang Minh,Công ty TNHH Công nghiệp & Nông nghiệp Cao su Hoàng Anh - Quang Minh,Công ty TNHH Công nghiệp & Nông nghiệp Cao su Hoàng Anh - Quang Minh,Công ty con của Công ty có cùng thành viên HĐQT,
Công ty Cổ phần Lê Me,Công ty Cổ phần Lê Me,Công ty Cổ phần Lê Me,Công ty liên quan,
Công ty Cổ phần Chế biến Thức ăn Gia súc Đông Gia Lai,Công ty Cổ phần Chế biến Thức ăn Gia súc Đông Gia Lai,Công ty Cổ phần Chế biến Thức ăn Gia súc Đông Gia Lai,Công ty liên quan,
Công ty TNHH Dịch vụ Nông nghiệp Tây Nguyên,Công ty TNHH Dịch vụ Nông nghiệp Tây Nguyên,Công ty TNHH Dịch vụ Nông nghiệp Tây Nguyên,Công ty liên quan,
Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,Công ty liên quan,
Công ty Cổ phần Gỗ Hoàng Anh Gia Lai - CN Nhà Máy Nhựa,Công ty Cổ phần Gỗ Hoàng Anh Gia Lai - CN Nhà Máy Nhựa,Công ty Cổ phần Gỗ Hoàng Anh Gia Lai - CN Nhà Máy Nhựa,Công ty liên quan,
Công ty Cổ phần Xuất Nhập khẩu Dược Thú y Nasa,Công ty Cổ phần Xuất Nhập khẩu Dược Thú y Nasa,Công ty Cổ phần Xuất Nhập khẩu Dược Thú y Nasa,Công ty liên quan,
Công ty TNHH Một Thành viên Bao bì Linh Khang,Công ty TNHH Một Thành viên Bao bì Linh Khang,Công ty TNHH Một Thành viên Bao bì Linh Khang,Công ty liên quan,
Công ty Cổ phần Đầu tư Bất Động Sản An Phú,Công ty Cổ phần Đầu tư Bất Động Sản An Phú,Công ty Cổ phần Đầu tư Bất Động Sản An Phú,Công ty liên quan,
Công ty TNHH Tư vấn Đầu tư Xây dựng Thanh Bình,Công ty TNHH Tư vấn Đầu tư Xây dựng Thanh Bình,Công ty TNHH Tư vấn Đầu tư Xây dựng Thanh Bình,Công ty liên quan,
Công ty TNHH Thương mại và Dịch vụ Minh Tuấn,Công ty TNHH Thương mại và Dịch vụ Minh Tuấn,Công ty TNHH Thương mại và Dịch vụ Minh Tuấn,Công ty liên quan,
Công ty Cổ phần Hoàng Anh Mê Kông,Công ty Cổ phần Hoàng Anh Mê Kông,Công ty Cổ phần Hoàng Anh Mê Kông,Công ty liên quan,
Công ty TNHH Một Thành Viên Bờ Y,Công ty TNHH Một Thành Viên Bờ Y,Công ty TNHH Một Thành Viên Bờ Y,Công ty liên quan,
Ông Trần Quang Dũng,Ông Trần Quang Dũng,Ông Trần Quang Dũng,Phó giám đốc công ty con,
Ông Nguyễn Kim Luân,Ông Nguyễn Kim Luân,Ông Nguyễn Kim Luân,Cổ đông,
Ông Nguyễn Ngọc Mai,Ông Nguyễn Ngọc Mai,Ông Nguyễn Ngọc Mai,Cổ đông,
Ông Lê Văn Thạch,Ông Lê Văn Thạch,Ông Lê Văn Thạch,Giám đốc công ty con,
Ông Nguyễn Văn Quý,Ông Nguyễn Văn Quý,Ông Nguyễn Văn Quý,Cổ đông,
Công ty TNHH Hưng Thắng Lợi Gia Lai,Công ty TNHH Hưng Thắng Lợi Gia Lai,Công ty TNHH Hưng Thắng Lợi Gia Lai,Công ty con,
Công ty Cổ phần Chăn nuôi Gia Lai,Công ty Cổ phần Chăn nuôi Gia Lai,Công ty Cổ phần Chăn nuôi Gia Lai,Công ty con,
Công ty Cổ phần Thể thao Hoàng Anh Gia Lai,Công ty Cổ phần Thể thao Hoàng Anh Gia Lai,Công ty Cổ phần Thể thao Hoàng Anh Gia Lai,Công ty con,
Công ty Cổ phần Bệnh viện Đại học Y dược - Hoàng Anh Gia Lai,Công ty Cổ phần Bệnh viện Đại học Y dược - Hoàng Anh Gia Lai,Công ty Cổ phần Bệnh viện Đại học Y dược - Hoàng Anh Gia Lai,Công ty con,
Công ty Cổ phần BAPI Hoàng Anh Gia Lai,Công ty Cổ phần BAPI Hoàng Anh Gia Lai,Công ty Cổ phần BAPI Hoàng Anh Gia Lai,Công ty con,
