row_label_raw,row_label_full,Họ và tên,Chức vụ,numeric__Chức vụ
Bà Đỗ Trần Thùy Trang,Bà Đỗ Trần Thùy Trang,Bà Đỗ Trần Thùy Trang,Trường ban,
Ông Lê Hồng Phong,Ông Lê Hồng Phong,Ông Lê Hồng Phong,Thành viên,
Ông Phạm Ngọc Châu,Ông Phạm Ngọc Châu,Ông Phạm Ngọc Châu,Thành viên,
