row_label_raw,row_label_full,col_0,Ngắn hạn,Dài hạn,Ngàn VND Tổng cộng,numeric__Ngắn hạn,numeric__Dài hạn,numeric__Ngàn VND Tổng cộng
Số đầu năm,Số đầu năm,Số đầu năm,1.193.584.752,4.943.908.006,6.137.492.758,1193584752.0,4943908006.0,6137492758.0
Trả nợ gốc trái phiếu trong năm,Trả nợ gốc trái phiếu trong năm,Trả nợ gốc trái phiếu trong năm,(605.000.000),-,(605.000.000),-605000000.0,,-605000000.0
Trái phiếu thường dài hạnđến hạn trả trong vòng 1 năm,Trái phiếu thường dài hạnđến hạn trả trong vòng 1 năm,Trái phiếu thường dài hạnđến hạn trả trong vòng 1 năm,1.368.389.365,(1.368.389.365),-,1368389365.0,-1368389365.0,
Phân bổ chỉ phí phát hành trái phiếu,Phân bổ chỉ phí phát hành trái phiếu,Phân bổ chỉ phí phát hành trái phiếu,1.751.832,6.081.764,7.833.596,1751832.0,6081764.0,7833596.0
Số cuối năm,Số cuối năm,Số cuối năm,1.958.725.949,3.581.600.405,5.540.326.354,1958725949.0,3581600405.0,5540326354.0
