row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Thuế và các khoản phải thu Nhà nước,Thuế và các khoản phải thu Nhà nước,Thuế và các khoản phải thu Nhà nước,Thuế và các khoản phải thu Nhà nước,Thuế và các khoản phải thu Nhà nước,,
Thuế giá trị gia tăng,Thuế và các khoản phải thu Nhà nước > Thuế giá trị gia tăng,Thuế giá trị gia tăng,23.089.083.261,4.417.560.000,23089083261.0,4417560000.0
Thuế nhập khẩu,Thuế và các khoản phải thu Nhà nước > Thuế nhập khẩu,Thuế nhập khẩu,19.330.423.943,24.721.302.560,19330423943.0,24721302560.0
Các loại thuế khác,Thuế và các khoản phải thu Nhà nước > Các loại thuế khác,Các loại thuế khác,5.000.000,5.000.000,5000000.0,5000000.0
,,,42.424.507.204,29.143.862.560,42424507204.0,29143862560.0
Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,,
Thuế thu nhập doanh nghiệp,Thuế và các khoản phải nộp Nhà nước > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,587.878.095.423,928.966.833.047,587878095423.0,928966833047.0
Thuế giá trị gia tăng,Thuế và các khoản phải nộp Nhà nước > Thuế giá trị gia tăng,Thuế giá trị gia tăng,93.236.903.963,114.933.363.857,93236903963.0,114933363857.0
Thuế thu nhập cá nhân,Thuế và các khoản phải nộp Nhà nước > Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,10.599.211.833,12.507.403.502,10599211833.0,12507403502.0
Các loại thuế khác,Thuế và các khoản phải nộp Nhà nước > Các loại thuế khác,Các loại thuế khác,5.142.550.405,5.342.441.056,5142550405.0,5342441056.0
,,,696.856.761.624,1.061.750.041.462,696856761624.0,1061750041462.0
