row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Tạm ứng cho nhân viên phục vụ công tácđền bù đất,Ngắn hạn > Tạm ứng cho nhân viên phục vụ công tácđền bù đất,Tạm ứng cho nhân viên phục vụ công tácđền bù đất,444.306.298.499,234.521.807.567,444306298499.0,234521807567.0
"Đặt cọc, ký quỹ (i)","Ngắn hạn > Đặt cọc, ký quỹ (i)","Đặt cọc, ký quỹ (i)",268.627.673.193,269.281.548.854,268627673193.0,269281548854.0
Tạm ứng vốn góp,Ngắn hạn > Tạm ứng vốn góp,Tạm ứng vốn góp,90.000.000.000,-,90000000000.0,
"Phải thu từ hợp đồng hợp táckinh doanh (""HĐHTKD"") (ii)","Ngắn hạn > Phải thu từ hợp đồng hợp táckinh doanh (""HĐHTKD"") (ii)","Phải thu từ hợp đồng hợp táckinh doanh (""HĐHTKD"") (ii)",49.079.207.300,2.602.954.938,49079207300.0,2602954938.0
Tạm ứng cho nhân viên,Ngắn hạn > Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,25.222.794.880,12.028.948.930,25222794880.0,12028948930.0
Phải thu tiền lãi và lợi nhuận được chia,Ngắn hạn > Phải thu tiền lãi và lợi nhuận được chia,Phải thu tiền lãi và lợi nhuận được chia,24.250.608.655,36.999.958.205,24250608655.0,36999958205.0
Tạm ứng lương cho nhân viên,Ngắn hạn > Tạm ứng lương cho nhân viên,Tạm ứng lương cho nhân viên,18.534.754.885,-,18534754885.0,
Trả trước thuế thu nhập doanh nghiệptheo tiến độ thanh toán của khách hàng,Ngắn hạn > Trả trước thuế thu nhập doanh nghiệptheo tiến độ thanh toán của khách hàng,Trả trước thuế thu nhập doanh nghiệptheo tiến độ thanh toán của khách hàng,,40.656.632.595,,40656632595.0
Khác,Ngắn hạn > Khác,Khác,19.870.976.093,13.649.814.696,19870976093.0,13649814696.0
,,,939.892.313.505,609.741.665.785,939892313505.0,609741665785.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Kỳ quỹ đã nhận,Dài hạn > Kỳ quỹ đã nhận,Kỳ quỹ đã nhận,10.633.048.718,8.745.935.662,10633048718.0,8745935662.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,950.525.362.223,618.487.601.447,950525362223.0,618487601447.0
Dự phòng phải thu ngắn hạn khó đòi,Dài hạn > Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,(17.105.751.807),(7.074.000.000),-17105751807.0,-7074000000.0
GIÁ TRỊ THUÀN,Dài hạn > GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,933.419.610.416,611.413.601.447,933419610416.0,611413601447.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu các bên khác,Trong đó: > Phải thu các bên khác,Phải thu các bên khác,797.883.470.592,607.413.601.447,797883470592.0,607413601447.0
Phải thu các bên liên quan (TM số 36),Trong đó: > Phải thu các bên liên quan (TM số 36),Phải thu các bên liên quan (TM số 36),135.536.139.824,4.000.000.000,135536139824.0,4000000000.0
