row_label_raw,row_label_full,col_0,Số lượng cố phiếu,Số lượng cố phiếu_1,numeric__Số lượng cố phiếu,numeric__Số lượng cố phiếu_1
,,,Số cuối năm,Số đầu năm,,
Cổ phiếu đã được duyệt,Cổ phiếu đã được duyệt,Cổ phiếu đã được duyệt,384.080.300,382.940.013,384080300.0,382940013.0
Cổ phiếu đã phát hànhCổ phiếu đã đã phát hành và được gópvốn đầy đủ,Cổ phiếu đã phát hànhCổ phiếu đã đã phát hành và được gópvốn đầy đủ,Cổ phiếu đã phát hànhCổ phiếu đã đã phát hành và được gópvốn đầy đủ,384.080.300,382.940.013,384080300.0,382940013.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,384.080.300,382.940.013,384080300.0,382940013.0
Cổ phiếu đang lưu hànhCổ phiếu phổ thông,Cổ phiếu đang lưu hànhCổ phiếu phổ thông,Cổ phiếu đang lưu hànhCổ phiếu phổ thông,384.080.300,382.940.013,384080300.0,382940013.0
